model,target,location,season,disease,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,wis_relative_skill,wis_scaled_relative_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
CMU-TimeSeries,wk inc hosp,nj,2023-2024,Influenza,0.3267303667127173,0.03307061104587324,0.16644849247839497,0.12721126318844908,-0.1980392156862745,0.45098039215686275,0.8627450980392157,0.4941954629407291,0.9386923560636151,0.7891610661585072,9267130,1260.0290755,22275.18137254902,72,7135,0.003525690982134893,2.5930383120966106e-4,1.4667910498603877e-5,0.004537921759898852,4.579262322532829e-5,22.34639232822524
CMU-TimeSeries,wk inc hosp,nm,2022-2023,COVID-19,0.2852911983944031,0.12705425724296235,0.022703141805681535,0.13553379934575918,0.1803030303030303,0.5808080808080808,0.98989898989899,0.4343711526124101,0.8913800128265886,0.523625379657916,2115877,17.441507027,3950.002747252747,37,5034,0.01348335458036564,0.016357026829892818,7.222556961329331e-5,0.007710572929578462,5.667286420230494e-5,10.102301537939773
CMU-TimeSeries,wk inc hosp,nm,2022-2023,Influenza,0.36645868036311896,0.11668201677585113,0.11808529523999274,0.13169136834727507,-0.034196428571428565,0.36607142857142855,0.8214285714285714,0.5861630482170519,0.8208934592195463,0.6200234490775586,2115877,17.441507027,3950.002747252747,37,2865,0.017319469910732948,0.021010723430941455,9.277428493385058e-5,0.009904288658462674,1.2790878895745862e-4,17.85993602542597
CMU-TimeSeries,wk inc hosp,nm,2023-2024,COVID-19,0.3076008170386607,0.10236986350825862,0.01501288346974102,0.19021807006066105,0.2292682926829268,0.6585365853658537,1,0.47387065457840466,0.8619788294357438,0.4596566392437791,2115877,17.441507027,4221.901960784314,37,2716,0.014537745674189036,0.017636137551788673,7.285835149557024e-5,0.008313535595639479,1.1325508727491189e-4,11.129142787100621
CMU-TimeSeries,wk inc hosp,nm,2023-2024,Influenza,0.42228773796020325,0.06982750725736447,0.22799373174219748,0.12446649896064131,-0.13255102040816327,0.3979591836734694,0.8163265306122449,0.639677985610516,0.9940225337750836,0.9150455818816685,2115877,17.441507027,4221.901960784314,37,2079,0.019958047559484944,0.0242116542628162,1.0002310377708386e-4,0.011413182107032521,2.0312060507946285e-4,14.437707859075688
CMU-TimeSeries,wk inc hosp,nv,2022-2023,COVID-19,0.22856765502852333,0.08943662643970232,0.0128242420341532,0.12630678655466782,0.2912371134020619,0.5567010309278351,1,0.3577787343850695,0.8301963495062357,0.351211674521488,3143991,28.618062094,7117.291208791209,41,8002,0.007269984393356194,0.007986832032083833,3.2114416612067074e-5,0.005574820854354227,2.856381592458427e-5,14.367554317160103
CMU-TimeSeries,wk inc hosp,nv,2022-2023,Influenza,0.5196034791636159,0.2437634025418677,0.1333590915739434,0.1424809850478048,0.0878448275862069,0.29310344827586204,0.7155172413793104,0.7852013737941007,0.8922374334136545,0.6965407140164487,3143991,28.618062094,7117.291208791209,41,2324,0.01652687552743045,0.018156487237217744,7.300579165874325e-5,0.012673255589356487,2.2358153148176245e-4,20.14776244483929
CMU-TimeSeries,wk inc hosp,nv,2023-2024,COVID-19,0.23362874291456417,0.06205992931958842,0.014700775047109402,0.15686803854786635,0.15121951219512195,0.75,1,0.3191627414266082,0.8509891262575793,0.3522341827155368,3143991,28.618062094,6934.112745098039,40,4330,0.007430960931967177,0.008163681459183999,3.369266573863027e-5,0.005840718572864104,5.395582977241667e-5,10.434623535977948
CMU-TimeSeries,wk inc hosp,nv,2023-2024,Influenza,0.31252177748532145,0.04183917043429199,0.1406033226361586,0.13007928441487088,-0.1631914893617021,0.5,0.9042553191489362,0.4786105774526847,1.020338152099644,0.8558549935121523,3143991,28.618062094,6934.112745098039,40,1626,0.009940288553158117,0.01092043816449906,4.507018979555153e-5,0.007813044437133036,1.922028151816245e-4,15.001867534927072
CMU-TimeSeries,wk inc hosp,ny,2022-2023,COVID-19,0.16426093646547285,0.05242253462862992,0.028504799558715554,0.08333360227812737,0.0013157894736842049,0.5157894736842106,0.9947368421052631,0.2592946526713097,1.0853413716864277,0.3835392584436521,19835913,420.93596008,44984.83516483517,159,83110,8.280986938462215e-4,3.9022785421861944e-4,3.6514735657823707e-6,0.0010330876507262444,1.9764280647993365e-6,15.01534889573356
CMU-TimeSeries,wk inc hosp,ny,2022-2023,Influenza,0.30765779998573795,0.06197774102469811,0.10541622326299002,0.1402638356980498,-0.14838709677419354,0.49193548387096775,0.8629032258064516,0.48691909698133895,0.7392514391301771,0.5347319775425224,19835913,420.93596008,44984.83516483517,159,12997,0.0015510140621494857,7.308898007365938e-4,6.839144766417536e-6,0.0019349547168914336,2.3671447255961986e-5,32.04068289088534
CMU-TimeSeries,wk inc hosp,ny,2023-2024,COVID-19,0.2227370352410621,0.06294123597712391,0.04942360985308465,0.11037218941085354,0.05675675675675675,0.4594594594594595,1,0.3522126505209301,0.7114436514161285,0.35222706984919033,19835913,420.93596008,45605.72549019608,158,40425,0.001122897822959105,5.291470826078397e-4,4.883970879685801e-6,0.0014097280711459627,5.5098833702179865e-6,22.955379811340904
CMU-TimeSeries,wk inc hosp,ny,2023-2024,Influenza,0.326080231110468,0.030663099603204638,0.16569537102102502,0.1297217604862384,-0.22627659574468084,0.46808510638297873,0.8723404255319149,0.5044765687050324,0.9748185448132646,0.8433680333560858,19835913,420.93596008,45605.72549019608,158,15275,0.0016438881896208562,7.746552018233264e-4,7.149984516320564e-6,0.0020637989310789114,2.1347314638983176e-5,20.75351096569289
CMU-TimeSeries,wk inc hosp,oh,2022-2023,COVID-19,0.19968024326728362,0.095162490276116,0.014444932602312027,0.09007282038885561,0.2174242424242424,0.5555555555555556,0.9747474747474747,0.31005480945960734,1.0251165925620895,0.5084956198242678,11780017,288.30981725,26337.10989010989,179,40789,0.0016950760195616323,6.925891222571043e-4,7.581706728659227e-6,0.0011155320852920872,4.8954434594445466e-6,17.926600044415476
CMU-TimeSeries,wk inc hosp,oh,2022-2023,Influenza,0.3912099601362785,0.06327559203397472,0.17280810420747597,0.15512626389482784,-0.09775862068965517,0.5948275862068966,0.8275862068965517,0.5903705190154113,0.8563424482753579,0.6126357416522741,11780017,288.30981725,26337.10989010989,179,7444,0.0033209626109731295,0.001356908217235806,1.4853944178711335e-5,0.0021855305035546287,5.2553729196168525e-5,27.414514582974714
CMU-TimeSeries,wk inc hosp,oh,2023-2024,COVID-19,0.2553323312717992,0.09319586015871703,0.040656814256329554,0.12147965685675262,0.125,0.5069444444444444,1,0.40045954594822175,0.7472456358611835,0.38277298549909033,11780017,288.30981725,27808.049019607843,177,21944,0.0021675039286598585,8.85617887407541e-4,9.181957752295418e-6,0.0014425555439084702,1.1635633032801642e-5,17.83476908483643
CMU-TimeSeries,wk inc hosp,oh,2023-2024,Influenza,0.326024262092352,0.03266973475299876,0.1608181023894856,0.13253642494986764,-0.28411764705882353,0.4215686274509804,0.8725490196078431,0.5070419850031297,0.9298604862677762,0.8046211217598715,11780017,288.30981725,27808.049019607843,177,9296,0.0027676043429508803,0.0011308122116759174,1.1724096928283886e-5,0.0018419449835726104,3.50714567655284e-5,19.094341352784227
CMU-TimeSeries,wk inc hosp,ok,2022-2023,COVID-19,0.2817386930802458,0.15297917166747732,0.012021378031064824,0.11673814338170363,0.40944444444444444,0.5050505050505051,0.98989898989899,0.44855559547926016,0.9825309952118623,0.5644059706685313,3986639,58.117159393,9125.936813186812,116,10570,0.007067073117988506,0.004847771226653933,3.0872303725918695e-5,0.0024287818368986707,2.6654559421026093e-5,12.225924390490238
CMU-TimeSeries,wk inc hosp,ok,2022-2023,Influenza,0.303037689151643,0.03581997528803253,0.14981947929975095,0.11739823456385948,-0.25408333333333333,0.4,0.8166666666666667,0.4508395622112614,0.7246581044861582,0.5232738024798663,3986639,58.117159393,9125.936813186812,116,6421,0.007601332579941223,0.005214255003456738,3.320620067342117e-5,0.0026123938719969223,4.719478105460878e-5,30.385698161353837
CMU-TimeSeries,wk inc hosp,ok,2023-2024,COVID-19,0.26671470275290526,0.082829511968922,0.019161337094095978,0.1647238536898873,0.16707317073170733,0.6585365853658537,1,0.3903044747499977,0.6914513691530488,0.3806492943189629,3986639,58.117159393,8553.882352941177,115,6741,0.006690214557999992,0.004589259102450731,3.118054372833381e-5,0.002319258284807872,3.9566044022089495e-5,12.094950419063666
CMU-TimeSeries,wk inc hosp,ok,2023-2024,Influenza,0.2835413181577299,0.05632356013653635,0.10481251240008845,0.12240524562110514,-0.15223404255319148,0.35106382978723405,0.9042553191489362,0.4513377712757759,0.9170346961492514,0.7178831502661075,3986639,58.117159393,8553.882352941177,115,3989,0.0071122897798804935,0.004878788315174975,3.3147675693743524e-5,0.0024655766796324342,7.108080174422912e-5,17.731528334166256
CMU-TimeSeries,wk inc hosp,or,2022-2023,COVID-19,0.22142825469000377,0.09837897526843552,0.006356036565696738,0.11669324285587152,0.3404371584699454,0.5956284153005464,1,0.342807055678821,1.0230005341624377,0.5045993181512952,4246155,44.232678273,6656.626373626374,58,10333,0.005214794436142905,0.0050059879558585416,3.3264335755316675e-5,0.003817728529137996,2.142923204200172e-5,11.566728330417863
CMU-TimeSeries,wk inc hosp,or,2022-2023,Influenza,0.48980048757934297,0.13346182911412588,0.1940406501903919,0.16229800827482516,0.02285714285714285,0.4642857142857143,0.7678571428571429,0.7158496101974029,0.806732789281206,0.6145346437228715,4246155,44.232678273,6656.626373626374,58,3695,0.011535153275830557,0.01107327222096613,7.35808891903469e-5,0.008444835992747292,1.3255764210537023e-4,29.490449163841028
CMU-TimeSeries,wk inc hosp,or,2023-2024,COVID-19,0.24661945402715355,0.08791694843694164,0.00810809549324367,0.15059441009696822,0.21935483870967742,0.7096774193548387,1,0.3475731725015686,0.8081004824303938,0.4287254381874432,4246155,44.232678273,6647.578431372549,58,5125,0.0058080652738101545,0.005575503533949292,3.709914167590094e-5,0.004252059552192302,4.812086907846899e-5,11.27338506370773
CMU-TimeSeries,wk inc hosp,or,2023-2024,Influenza,0.27637133872461167,0.04005326930238165,0.0983153281432403,0.13800274127898973,-0.1096078431372549,0.5882352941176471,0.9215686274509803,0.4157620797828642,0.8202930459444342,0.7768569903278315,4246155,44.232678273,6647.578431372549,58,1727,0.006508743527370331,0.006248125809133088,4.157473906893767e-5,0.004765023081458822,1.6002972711326674e-4,11.01561892201125
CMU-TimeSeries,wk inc hosp,pa,2022-2023,COVID-19,0.17721750299298952,0.08719980697226408,0.0025701772706564372,0.08744751875006901,0.3353260869565217,0.625,0.9891304347826086,0.265972939569173,0.9909848099283278,0.4354488985922182,12964056,289.74978553,31482.68131868132,172,41706,0.0013669911869633202,6.11622551053246e-4,5.629047322847673e-6,0.0010303343197266832,4.249208818706889e-6,14.000438287489892
CMU-TimeSeries,wk inc hosp,pa,2022-2023,Influenza,0.33174732017684794,0.04258641125222405,0.1667179089810773,0.12244299994354656,-0.2963709677419355,0.41935483870967744,0.7338709677419355,0.5164629202282447,0.8617061029896245,0.8119802647555091,12964056,289.74978553,31482.68131868132,172,12507,0.002558977839781377,0.001144944144031125,1.0537454444199274e-5,0.0019287634894002788,2.6524931652422478e-5,24.48086837752549
CMU-TimeSeries,wk inc hosp,pa,2023-2024,COVID-19,0.19202562857456643,0.058356360471001845,0.015633685789363146,0.11803558231420144,0.15692307692307692,0.6615384615384615,1,0.27386532235502425,0.6837914822263553,0.34521131515188375,12964056,289.74978553,30759.470588235297,172,23635,0.0014812156671844554,6.627291482660461e-4,6.242813185738355e-6,0.0011164280731079444,8.12462993757421e-6,17.59135692385264
CMU-TimeSeries,wk inc hosp,pa,2023-2024,Influenza,0.29143579164413375,0.04331742976467503,0.12099349309463628,0.12712486878482246,-0.13285714285714284,0.5102040816326531,0.8775510204081632,0.46514843583968546,0.9729532563655842,0.8096502715331199,12964056,289.74978553,30759.470588235297,172,9963,0.0022480294102720146,0.0010058188347268307,9.474668649063174e-6,0.0016943941374658938,2.925181086461244e-5,16.77554112834141
CMU-TimeSeries,wk inc hosp,pr,2022-2023,COVID-19,0.29174449480423365,0.1377182356329318,0.01237010027083459,0.14165615890046723,0.34413580246913583,0.5802469135802469,0.9938271604938271,0.45964917454835524,0.8025733537246714,0.3746005002455021,NA,NA,7590.478021978022,50,6503,NA,NA,3.8435589163092946e-5,0.005834889896084673,4.4863062402619354e-5,NA
CMU-TimeSeries,wk inc hosp,pr,2022-2023,Influenza,0.3037967857158709,0.11486148627390662,0.07115877432544766,0.11777652511651662,0.06341666666666666,0.4,0.8666666666666667,0.4824540289736011,0.997843749097957,1.1417459919965631,NA,NA,7590.478021978022,50,2982,NA,NA,4.002340627773845e-5,0.006075935714317418,1.0187685637688493e-4,NA
CMU-TimeSeries,wk inc hosp,pr,2023-2024,COVID-19,0.28237452970907984,0.10661418702039746,0.01412021406401344,0.16164012862466892,0.25914634146341464,0.6463414634146342,1,0.4293237847876726,0.8221452124248967,0.38413084188704555,NA,NA,8131.318627450981,54,2779,NA,NA,3.472678204440244e-5,0.005229157957575553,1.0161012224148249e-4,NA
CMU-TimeSeries,wk inc hosp,pr,2023-2024,Influenza,0.23037499546345433,0.06723061149014438,0.02689326862061096,0.136251115352699,0.1303921568627451,0.6568627450980392,0.9803921568627451,0.36303548687737813,1.1887945959542339,1.2377992694857696,NA,NA,8131.318627450981,54,2075,NA,NA,2.833181259011525e-5,0.004266203619693599,1.110240941992551e-4,NA
CMU-TimeSeries,wk inc hosp,ri,2022-2023,COVID-19,0.3014614699184494,0.10476579357107291,0.03849469449187255,0.15820098185550396,0.12396907216494846,0.5567010309278351,0.9948453608247423,0.4680453776078765,0.927176998268808,0.6092950782395944,1095610,1059.6989939,2193.1236263736264,11,2918,0.02751539963293959,2.844783958971063e-4,1.3745758163981022e-4,0.027405588174404492,1.0331099037643914e-4,8.810239568281853
CMU-TimeSeries,wk inc hosp,ri,2022-2023,Influenza,0.4489261398011487,0.20350583554222712,0.12082573375604147,0.12459457050288011,0.08491071428571428,0.30357142857142855,0.75,0.6970317245573511,0.9080831906034103,0.8198520983269566,1095610,1059.6989939,2193.1236263736264,11,364,0.04097499473363229,4.236355251683029e-4,2.04697142651943e-4,0.04081146725464988,0.0012333135708822768,13.625494808257955
CMU-TimeSeries,wk inc hosp,ri,2023-2024,COVID-19,0.34328850581811005,0.09900752044858174,0.044699146353017784,0.19958183901651053,0.0984375,0.7,0.99375,0.5155885740851647,0.8390463639352806,0.5840909953983131,1095610,1059.6989939,2198.514705882353,11,1572,0.031333093511204724,3.2394907213670993e-4,1.5614564910555577e-4,0.03120804598346455,2.1837691209803439e-4,11.549275487728172
CMU-TimeSeries,wk inc hosp,ri,2023-2024,Influenza,0.34991820182931466,0.08538949138985416,0.14474852377182,0.1197801866676405,-0.005612244897959183,0.40816326530612246,0.826530612244898,0.5594566191997846,0.8910868378906146,0.8874558322556451,1095610,1059.6989939,2198.514705882353,11,504,0.031938208105924064,3.302052788985994e-4,1.5916118318111421e-4,0.031810745620846785,6.942821464867355e-4,10.532230894951534
CMU-TimeSeries,wk inc hosp,sc,2022-2023,COVID-19,0.2383593638240346,0.10160138377723205,0.02191944886086901,0.11483853118593355,0.22737430167597766,0.5195530726256983,0.9888268156424581,0.3745350711448754,0.998224225227331,0.45832882773784706,5190705,172.65344876,9991.381868131868,62,13439,0.004592042195116744,0.0013805653205072681,2.3856496225441705e-5,0.0038445058681295906,1.773639138507587e-5,17.120933533222903
CMU-TimeSeries,wk inc hosp,sc,2022-2023,Influenza,0.2934193826719491,0.050121516481297236,0.09379389785995021,0.14950396833070165,-0.10574074074074075,0.5370370370370371,0.8981481481481481,0.45929656392260715,0.963008280698091,0.9121670396724507,5190705,172.65344876,9991.381868131868,62,3222,0.005652784788809018,0.0016994701512150039,2.9367247348220013e-5,0.004732570688257244,9.106746824082841e-5,14.802204899711668
CMU-TimeSeries,wk inc hosp,sc,2023-2024,COVID-19,0.24841349285788855,0.07905206088086447,0.0266295055255758,0.1427319264514483,0.09754966887417219,0.695364238410596,0.9735099337748344,0.34520372516479986,0.6961302797799104,0.4121936794239188,5190705,172.65344876,9969.985294117649,62,8405,0.0047857370599540625,0.001438798324864047,2.4916134330153327e-5,0.004006669239643363,2.9555442338832664e-5,14.650989173973139
CMU-TimeSeries,wk inc hosp,sc,2023-2024,Influenza,0.34386924353735987,0.04668185214774768,0.16128455236875813,0.13590283902085407,-0.1901020408163265,0.42857142857142855,0.8571428571428571,0.5235925460214953,1.0292592829092067,0.8381915600038312,5190705,172.65344876,9969.985294117649,62,4258,0.00662471174026187,0.001991673181202198,3.449044641422338e-5,0.005546278121570321,8.075839444278062e-5,23.535087981535973
CMU-TimeSeries,wk inc hosp,sd,2022-2023,COVID-19,0.27801715211738204,0.08486223553001024,0.04463350331529215,0.14852141327207966,0.020202020202020193,0.6111111111111112,0.98989898989899,0.4088961143832117,0.8507724970612689,0.5721090664510864,895376,11.810848986,2178.337912087912,57,2724,0.03105032434612744,0.023539133592083848,1.2762811066851688e-4,0.0048774938967961765,1.0206209695939135e-4,11.178789947159606
CMU-TimeSeries,wk inc hosp,sd,2022-2023,Influenza,0.4432216168378703,0.10401165241450654,0.2245877205859808,0.11462224383738297,-0.16698275862068965,0.25,0.6637931034482759,0.7030653837893995,1.0090241777856908,0.9537774305599559,895376,11.810848986,2178.337912087912,57,835,0.049501172338533794,0.03752665175579194,2.0346779734143608e-4,0.007775817839260883,5.308043315423597e-4,13.15879487478595
