model,target,location,season,disease,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
CEPH-Rtrend_covid,wk inc hosp,ca,2022-2023,COVID-19,0.17319304191777601,0.03517699421694607,0.06800652129946957,0.07000952640136035,-0.21301609038000685,-0.03543307086614172,0.24698615202562263,0.9125298259931572,0.45279051351370414,39237836,251.75436223,62078.34065934066,346,126949,4.413929502069788e-4,6.879445519182257e-4,2.789910942822799e-6,5.005579246178497e-4,1.364272597009634e-6,25.992928812588122
CEPH-Rtrend_covid,wk inc hosp,ca,2023-2024,COVID-19,0.2087220338790469,0.05463367827000149,0.05081045486752011,0.10327790074152528,-0.10035982008995505,0.1352586206896552,0.29496273234917225,0.8815548191856613,0.477460189599692,39237836,251.75436223,62704.220588235294,342,56664,5.319407366885546e-4,8.29070177891737e-4,3.3286759953477166e-6,6.102983446755757e-4,3.683503350964402e-6,22.47149289437652
CEPH-Rtrend_covid,wk inc hosp,co,2022-2023,COVID-19,0.21427063175533057,0.08133931026520319,0.05638767407007092,0.07654364742005643,-0.02746319753509072,0.08748031496062991,0.34017873291362094,0.7406472327395763,0.34465453233851995,5812069,56.081421447,10500.857142857143,90,15440,0.00368664982737353,0.00382070614878811,2.0405061114566345e-5,0.00238078479728145,1.3877631590371148e-5,13.124882540451143
CEPH-Rtrend_covid,wk inc hosp,co,2023-2024,COVID-19,0.21855167935776323,0.08411496671122595,0.02773984181038069,0.10669687083615656,-0.01602698650674662,0.19517241379310343,0.33945185038294873,0.6655553425807393,0.3395540947628914,5812069,56.081421447,10568.35294117647,90,8816,0.00376030772101575,0.0038970424379187,2.0679824053400135e-5,0.00242835199286403,2.4790344754737207e-5,12.488492399017836
CEPH-Rtrend_covid,wk inc hosp,ct,2022-2023,COVID-19,0.23459459323628923,0.08296246085210125,0.05242578087181905,0.09920635151236894,-0.05622047244094488,0.1437007874015748,0.36165609003728616,0.8277134862944258,0.40286799537425,3605597,744.55699104,7518.728021978022,30,15648,0.00650640083282433,3.150794312045968e-4,3.1201367112967096e-5,0.00781981977454297,1.4991985764077788e-5,11.302134177143975
CEPH-Rtrend_covid,wk inc hosp,ct,2023-2024,COVID-19,0.29966179224113987,0.08019773533366045,0.05654177242789701,0.1629222844795824,-0.13296851574212895,0.27120689655172414,0.4668924976842752,0.8515399912185172,0.47978673365267827,3605597,744.55699104,7893.019607843137,30,6852,0.00831101735000167,4.0246991949208775e-4,3.79654184494071e-5,0.00998872640803799,4.373347814377406e-5,11.954893533039945
CEPH-Rtrend_covid,wk inc hosp,dc,2022-2023,COVID-19,0.2704799559156527,0.14008687031433956,0.05444446391425368,0.07594862168705946,0.09954809996576516,0.02992125984251968,0.38888289060017023,0.8947125541199422,0.5316579674662991,670050,10961.845722,3231.145604395605,9,3456,0.04036713020157491,2.467467274902528e-5,8.371023439726628e-5,0.03005332843507252,7.826387613300136e-5,11.20142362946085
CEPH-Rtrend_covid,wk inc hosp,dc,2023-2024,COVID-19,0.49078479983813617,0.16056504012387676,0.03960832476244834,0.2906114349518111,0.00533733133433283,0.3171551724137931,0.7828114213750738,1.16965599553751,0.8243347671586995,670050,10961.845722,2979.2401960784314,9,1536,0.07324599654326336,4.477209516396952e-5,1.6473488793691604e-4,0.05453164442645957,3.1952135406128655e-4,14.312258175275572
CEPH-Rtrend_covid,wk inc hosp,de,2022-2023,COVID-19,0.3367886747484461,0.12974599895751804,0.10249142309378932,0.10455125269713876,-0.01650804519000342,7.874015748031486e-4,0.5353488893637743,0.9528873995869364,0.5951831373088794,1003384,514.93862029,2521.901098901099,8,3431,0.03356528255866608,6.540365423723229e-4,1.3354555216110554e-4,0.04209858434355576,9.816049978095192e-5,11.830919753892433
CEPH-Rtrend_covid,wk inc hosp,de,2023-2024,COVID-19,0.4695488578177522,0.15491431117602228,0.06271716641057756,0.25191738023115234,-0.0096551724137931,0.21629310344827588,0.7476727976542976,1.3439736759790406,0.8260195917309056,1003384,514.93862029,2491.426470588235,8,1790,0.04679652633665199,9.118540333085028e-4,1.8846587019960895e-4,0.05869360722721902,2.623177976635487e-4,11.037645784867667
CEPH-Rtrend_covid,wk inc hosp,fl,2022-2023,COVID-19,0.2094848998626747,0.04077861119197406,0.09458077533661262,0.07412551333408803,-0.18460116398493667,-0.2459055118110236,0.2920271377500988,0.9093980537087,0.3904729667286312,21781128,405.98041819,56061.68681318681,204,83913,9.61772502611778e-4,5.159975468684679e-4,3.7366856363194506e-6,0.00102688676403271,2.4964534680284903e-6,22.276222808017966
CEPH-Rtrend_covid,wk inc hosp,fl,2023-2024,COVID-19,0.3053630202418608,0.06963106942097516,0.08148609281268289,0.15424585800820276,-0.1419640179910045,0.0575,0.4322553129644208,1.13882031933324,0.4892997387413199,21781128,405.98041819,56236.117647058825,204,34069,0.00140196146059038,7.521619431874914e-4,5.430016029170737e-6,0.0014968775502052,8.963075530302057e-6,25.287843726238545
CEPH-Rtrend_covid,wk inc hosp,ga,2022-2023,COVID-19,0.3209409746476251,0.06091425563682361,0.08497150107574566,0.17505521793505585,-0.2154125299554947,0.25236220472440946,0.4635756374450215,0.8245050448927671,0.4131722804224864,10799566,187.11258523,21006.00824175824,138,30172,0.00297179511331867,0.00171522922551212,1.5278532263432156e-5,0.00232565923657699,1.0637046753533907e-5,19.348736046020797
CEPH-Rtrend_covid,wk inc hosp,ga,2023-2024,COVID-19,0.3923897235165015,0.09612322669820872,0.10773482414654822,0.18853167267174448,-0.15058470764617693,0.09844827586206896,0.5669053741679925,1.1311386044125855,0.548239707735011,10799566,187.11258523,21367.46568627451,135,16355,0.00363338418892482,0.00209707820045441,1.8363886914701112e-5,0.00290659054456667,2.399203445530428e-5,17.986889496526924
CEPH-Rtrend_covid,wk inc hosp,hi,2022-2023,COVID-19,0.2228737315801012,0.09179297739724183,0.02353661330091069,0.10754414088194868,0.0190961999315303,0.26763779527559056,0.35064551279748446,0.9371623508025124,0.5224395525500051,1441553,224.45613791,2523.186813186813,24,5720,0.01546066856925144,9.92950042067759e-4,8.833025379464836e-5,0.00928640548250421,3.896393908743028e-5,12.092707419988391
CEPH-Rtrend_covid,wk inc hosp,hi,2023-2024,COVID-19,0.2801308086917555,0.10035176454904617,0.01556841405199198,0.16421063009071735,0.02782608695652174,0.31310344827586206,0.41985151740201354,1.2034518049928302,0.562728783341059,1441553,224.45613791,2514.848039215686,24,2547,0.01943257089345695,0.00124804254096218,1.1139074978825392e-4,0.01167211702882314,1.09984612756873e-4,13.527436035704222
CEPH-Rtrend_covid,wk inc hosp,ia,2022-2023,COVID-19,0.35198661134501363,0.1025553279460035,0.09569735773863292,0.15373392566037722,-0.09148236905169464,0.09456692913385828,0.5492354381705362,0.9625859937676025,0.5757566655477763,3193079,57.169008467,7029.956043956044,115,7979,0.0110234232020258,0.00615694798254534,5.0069532319143264e-5,0.00306075314213055,4.411412599887375e-5,10.377112629479868
CEPH-Rtrend_covid,wk inc hosp,ia,2023-2024,COVID-19,0.39765645297341423,0.10978966141854024,0.05936949640135015,0.22849729515352385,-0.10448275862068966,0.30129310344827587,0.6335654410796234,0.9567109940895878,0.6333324019822179,3193079,57.169008467,7092.421568627451,113,5000,0.0124536991716589,0.00695580461576407,5.6067797031750614e-5,0.00351908365463198,7.953129059468285e-5,12.939615375713064
CEPH-Rtrend_covid,wk inc hosp,id,2022-2023,COVID-19,0.24530087273525727,0.11974504669894737,0.05926462661102036,0.06629119942528956,0.07352961314618281,-0.02354330708661418,0.3819834733588838,0.7643062112696243,0.4269775143393745,1900923,23.001022601,2837.0906593406594,45,4416,0.01290430347443096,0.01066478117040728,8.646211989301225e-5,0.00545113050522793,5.5548204876643405e-5,10.028804996937634
CEPH-Rtrend_covid,wk inc hosp,id,2023-2024,COVID-19,0.4166433367789428,0.11690572580426932,0.05151886016264087,0.24821875081203257,-0.08724137931034483,0.2753448275862069,0.6466802921931005,1.1150524662575227,0.7225757617748604,1900923,23.001022601,2857.642156862745,45,2808,0.02191794916358751,0.01811412231562385,1.4579968866233186e-4,0.00925874081730984,1.483772566876577e-4,11.130201143738939
CEPH-Rtrend_covid,wk inc hosp,il,2022-2023,COVID-19,0.21712069114452232,0.05757573143367905,0.08585907134009735,0.07368588837074591,-0.16953782951044163,0.07496062992125985,0.32809735346361013,0.8213318339943454,0.4054621688095013,12671469,228.2588546,28582.126373626375,177,43550,0.0017134610923526,9.512038055435082e-4,7.596379930111372e-6,0.00122667057143797,4.985549739254244e-6,17.142015732953343
CEPH-Rtrend_covid,wk inc hosp,il,2023-2024,COVID-19,0.28721754768471264,0.08998546045391316,0.06829719754591031,0.12893488968488914,-0.11460269865067468,0.2068103448275862,0.44715934518786343,0.9259494028555268,0.5415816189943649,12671469,228.2588546,28210.33823529412,176,22927,0.00226664759772298,0.00125829750695994,1.0181286920033206e-5,0.00163191788457223,1.2527480598626626e-5,19.602505238362756
CEPH-Rtrend_covid,wk inc hosp,in,2022-2023,COVID-19,0.2946162796489266,0.08171938613927948,0.07388666582942585,0.13901022768022128,-0.1496816158849709,0.2204724409448819,0.4544880989085549,0.9194095544132996,0.4354125801583076,6805985,189.97357795,14972.997252747253,122,18275,0.00432878238269591,0.00155082766155232,1.9676506625610332e-5,0.00241488753810595,1.6121273852198446e-5,14.478989099089912
CEPH-Rtrend_covid,wk inc hosp,in,2023-2024,COVID-19,0.5002763624390832,0.10586655946793108,0.10793905277994575,0.2864707501912064,-0.22179910044977513,0.3281896551724138,0.7384260956503422,1.1892270321502263,0.7538829866646864,6805985,189.97357795,15040.372549019608,122,11399,0.00735053577754113,0.00263339969609222,3.32622320895697e-5,0.00410062592163183,4.388774124388835e-5,15.644509806038032
CEPH-Rtrend_covid,wk inc hosp,ks,2022-2023,COVID-19,0.31687961122053276,0.10376697220441113,0.0871729409460199,0.12593969807010172,-0.07881547415268744,0.10811023622047244,0.4907035577959189,0.859221514364819,0.49513559805944946,2934582,35.893253619,8056.854395604396,126,7932,0.01079811745660992,0.00882838916148836,3.933043786833405e-5,0.0025149175493693,3.9949522342477655e-5,11.9409837090105
CEPH-Rtrend_covid,wk inc hosp,ks,2023-2024,COVID-19,0.554415654137477,0.09326859933998952,0.13123889515218878,0.3299081596452987,-0.2390404797601199,0.14508620689655172,0.7853724213819735,1.3094525175205676,0.8835143698139419,2934582,35.893253619,7919.235294117647,123,5067,0.01889249147365713,0.0154462356637404,7.000873614012871e-5,0.00450744434258111,1.0941694378083224e-4,15.563105475225502
CEPH-Rtrend_covid,wk inc hosp,ky,2022-2023,COVID-19,0.3143593680095631,0.0872994262686399,0.12826137183399355,0.09879856990692965,-0.16132146525162616,-0.02622047244094489,0.4851948891668364,0.9072189525745128,0.4309580153848275,4509394,114.18646796,11989.818681318682,98,13502,0.00697121094341197,0.00275303522059798,2.6218859214223643e-5,0.0032077486531588,2.3282429862950904e-5,12.869001866526608
CEPH-Rtrend_covid,wk inc hosp,ky,2023-2024,COVID-19,0.34778845758686266,0.0950569811705558,0.06570649295522149,0.18702498346108537,-0.12997001499250374,0.1981896551724138,0.5185460336344891,1.0561662281005604,0.5048822264389179,4509394,114.18646796,12114.617647058823,97,8965,0.00771253205168727,0.00304579398767894,2.87081662598983e-5,0.0035854480163594,3.879402761705105e-5,14.314281787308547
CEPH-Rtrend_covid,wk inc hosp,la,2022-2023,COVID-19,0.295521326990834,0.07957618400875946,0.07302289433641306,0.14292224864566147,-0.10791509756932556,0.06173228346456694,0.4376523110294558,0.8651578463752232,0.4343916752846081,4624047,107.01035949,12444.642857142857,134,14755,0.0063909671980158,0.00276161418762872,2.3746870873133457e-5,0.00220538303724503,2.0028554862137175e-5,13.553123652944398
CEPH-Rtrend_covid,wk inc hosp,la,2023-2024,COVID-19,0.3131238505923974,0.09087887470354113,0.04409302210535422,0.17815195378350207,-0.07562218890554723,0.15301724137931033,0.4750988255247445,0.9715987871378629,0.4422300534568173,4624047,107.01035949,12244.53431372549,132,6538,0.00677164074224153,0.00292610782810853,2.5572540577668337e-5,0.00237215038327573,4.789291076665607e-5,13.985574779768084
CEPH-Rtrend_covid,wk inc hosp,ma,2022-2023,COVID-19,0.21146970569837653,0.06307192665693215,0.05663925239268063,0.09175852664876376,-0.12263608353303664,0.12188976377952757,0.32455894921288225,0.8406880109509808,0.4435125554682498,6984723,895.36953013,16201.337912087913,71,27839,0.00302760332368766,2.3618148550093383e-4,1.3052607559070646e-5,0.00297844655913206,7.596167452077177e-6,15.849850416143186
CEPH-Rtrend_covid,wk inc hosp,ma,2023-2024,COVID-19,0.2608141409610468,0.10008888283775662,0.06033336106614722,0.10039189705714298,-0.01002998500749625,0.05689655172413793,0.3914148114757316,0.8248008268523831,0.5148939179875976,6984723,895.36953013,16294.848039215687,71,13583,0.00373406563096413,2.912921784630965e-4,1.6005926556256518e-5,0.00367343860508516,1.920151225510173e-5,16.255603506926054
CEPH-Rtrend_covid,wk inc hosp,md,2022-2023,COVID-19,0.22544415433274503,0.08413143430325995,0.06860088081842991,0.0727118392110552,-0.05656282095172886,0.03811023622047244,0.3546785052780371,0.7596647293148875,0.38417644813174073,6165129,634.8490376,10198.217032967032,48,16002,0.00365676297012998,3.551145878475615e-4,2.2106232256478577e-5,0.00469675321526552,1.4088498583473632e-5,12.739062194720695
CEPH-Rtrend_covid,wk inc hosp,md,2023-2024,COVID-19,0.2801063766440326,0.09462823124486856,0.02440159086045769,0.16107655453870637,-0.03326836581709146,0.25939655172413795,0.40612541967321675,0.9478726089059416,0.4828750176736747,6165129,634.8490376,9948.401960784313,47,8621,0.00454339846974868,4.412172974270452e-4,2.8155916673671432e-5,0.00595971014136239,3.2491170008587474e-5,12.32431427593459
CEPH-Rtrend_covid,wk inc hosp,me,2022-2023,COVID-19,0.2655473273720846,0.12950183979694935,0.0625970631561421,0.07344842441899313,0.0721602191030469,0.0043307086614173,0.415140470032394,0.8343864699224892,0.5099150774418186,1372247,44.488287401,2839.0686813186812,33,3687,0.01935127767610966,0.00596892671948787,9.35332523370812e-5,0.00804688870824498,7.202260031789656e-5,13.400484181639493
CEPH-Rtrend_covid,wk inc hosp,me,2023-2024,COVID-19,0.49113022725868577,0.14510168608211094,0.0460496314084307,0.29997890976814406,-0.02464767616191904,0.2929310344827586,0.7677315840911568,1.1414447656075963,0.8208767308198162,1372247,44.488287401,2883.75,33,1815,0.03579022051122617,0.0110395399767096,1.7030957165450742e-4,0.01488273415935411,2.705951665337112e-4,14.74574985963063
CEPH-Rtrend_covid,wk inc hosp,mi,2022-2023,COVID-19,0.22145650127791464,0.06606378660766782,0.06880225148782902,0.08659046318241781,-0.09011297500855872,0.06818897637795275,0.33384132486516155,0.807855171617078,0.36165115650756385,10050811,177.55193594,21036.129120879123,140,29671,0.00220336947215418,0.00124727731131442,1.05274359177664e-5,0.0015818321519851,7.463735677190342e-6,14.244130505437347
CEPH-Rtrend_covid,wk inc hosp,mi,2023-2024,COVID-19,0.3313135879508303,0.0986541403655287,0.07610536793672272,0.1565540796485789,-0.12697151424287856,0.15767241379310346,0.5136370248046053,1.0691701561576388,0.5987504187343645,10050811,177.55193594,21480.151960784315,140,18269,0.00329638660950673,0.00186600943660107,1.542417337436438e-5,0.00236652562822021,1.813528862832286e-5,19.28520241365922
CEPH-Rtrend_covid,wk inc hosp,mn,2022-2023,COVID-19,0.26227103281105857,0.08919143981517776,0.07269968597807093,0.10037990701780986,-0.09285176309483054,0.07826771653543307,0.4133584580740154,0.7810233382204658,0.4445245189995843,5707390,71.677007309,9284.412087912087,125,14336,0.0045952884385167,0.00365906784696529,2.824853424510577e-5,0.00209816826248846,1.8294575391396386e-5,12.918526507679351
CEPH-Rtrend_covid,wk inc hosp,mn,2023-2024,COVID-19,0.27716694312059675,0.0956526185526102,0.04359328556337243,0.1379210390046141,-0.04826086956521739,0.23293103448275865,0.4284552115130329,0.8690003559263269,0.4893513047641106,5707390,71.677007309,9393.073529411764,125,8186,0.00485628182269998,0.00386688777233302,2.950758793197206e-5,0.00221733554496477,3.3858654180380744e-5,13.683697761731183
CEPH-Rtrend_covid,wk inc hosp,mo,2022-2023,COVID-19,0.1940191861351276,0.07277174095877663,0.05606726545362216,0.06518017972272878,-0.01548099965765149,0.05338582677165354,0.28886076300913616,0.6683893824571157,0.305229809935828,6168187,89.723503599,14641.417582417582,111,20652,0.00314548158373161,0.00216241205874276,1.3251393524088755e-5,0.00174792059581196,9.394692336583747e-6,13.541523650796062
CEPH-Rtrend_covid,wk inc hosp,mo,2023-2024,COVID-19,0.32630924729645555,0.09830223290894996,0.05602752724878962,0.17197948713871594,-0.13146926536731637,0.26275862068965516,0.5057439631036139,1.0113698489363647,0.5610939546138684,6168187,89.723503599,14495.421568627453,110,12357,0.00529019705946748,0.0036368313118358,2.251119401747439e-5,0.00296644770269505,2.6406833964267667e-5,15.595436606003831
CEPH-Rtrend_covid,wk inc hosp,ms,2022-2023,COVID-19,0.44589611383434535,0.10841169821274116,0.1359450168534292,0.20153939876817495,-0.1661143444026019,0.04433070866141733,0.6726201427703792,1.1167127992160406,0.7043994369937492,2949965,62.866946395,7953.178571428572,100,6530,0.01511530183694875,0.00709269559607254,5.606514550499427e-5,0.00445896113834345,6.828424407876651e-5,15.654303780002177
CEPH-Rtrend_covid,wk inc hosp,ms,2023-2024,COVID-19,0.4513454534935806,0.10687898152461783,0.0456190968267261,0.29884737514223664,-0.08649175412293854,0.29155172413793107,0.6536841476619679,1.1473135706358926,0.6787467196738122,2949965,62.866946395,7701.671568627451,97,3315,0.01530002740688721,0.00717937611694589,5.860357059785878e-5,0.00465304591230495,1.36152474658697e-4,14.595200382913742
CEPH-Rtrend_covid,wk inc hosp,mt,2022-2023,COVID-19,0.3312736371868042,0.13730763973408452,0.1060546104481412,0.08791138700457846,0.00882574460801095,-0.11519685039370078,0.5370266289378145,0.8972016818202333,0.5402981581179304,1104271,7.5868654853,2608.3241758241757,59,3667,0.02999930607494032,0.04366409788451719,1.270063131942289e-4,0.00561480740994583,9.033914294704232e-5,9.840191574620604
